Reviewer_Nationality,lat,lng,Reviewer_Score
 Estonia ,45.4720654,9.0777871,6.76
 Estonia ,45.47269420000001,9.194391099999999,7.1000000000000005
 Estonia ,45.473348,9.191073300000001,10.0
 Estonia ,45.4758842,9.205791,8.580000000000002
 Estonia ,45.476916700000004,9.196665,10.0
 Estonia ,45.47699229999999,9.1844899,7.1
 Estonia ,45.477090600000004,9.2054208,7.5
 Estonia ,45.477762299999995,9.203169,5.7
 Estonia ,45.4779041,9.2094965,5.4
 Estonia ,45.4787357,9.204113099999999,9.6
 Estonia ,45.4793852,9.1961308,9.2
 Estonia ,45.479440600000004,9.209675599999999,8.200000000000001
 Estonia ,45.47945870000001,9.1951427,8.84
 Estonia ,45.4805847,9.2117326,7.625
 Estonia ,45.482669200000004,9.2034371,9.033333333333333
 Estonia ,45.4829817,9.2041911,8.3
 Estonia ,45.483413299999995,9.1666361,8.75
 Estonia ,45.4836517,9.2078581,7.7
 Estonia ,45.483717299999995,9.1649371,8.95
 Estonia ,45.483850399999994,9.2034067,8.65
 Estonia ,45.484237,9.198858,9.033333333333333
 Estonia ,45.4845143,9.205753199999998,9.6
 Estonia ,45.4847398,9.2072916,9.8
 Estonia ,45.4848809,9.1596461,8.8
 Estonia ,45.4853717,9.2115837,8.3
 Estonia ,45.485887700000006,9.204282699999998,7.425
 Estonia ,45.4862032,9.200322,2.5
 Estonia ,45.4868744,9.2018407,8.8
 Estonia ,45.4868745,9.2018406,10.0
 Estonia ,45.4896727,9.2006406,10.0
 Estonia ,45.494712899999996,9.1418864,9.6
 Estonia ,45.4984161,9.1904375,8.8
 Estonia ,45.499520000000004,9.206138000000001,6.842857142857143
 Estonia ,45.501946000000004,9.227756900000001,7.95
 Estonia ,45.5045259,9.246461,5.8
 Estonia ,45.5099969,9.1739942,6.9
 Estonia ,45.511520000000004,9.124130599999999,5.8
 Estonia ,45.516167100000004,9.227277800000001,8.149999999999999
 Estonia ,45.5257221,9.215003300000001,8.569230769230769
 Estonia ,45.5266395,9.2131549,8.35
 Estonia ,45.533137200000006,9.1711019,8.05909090909091
 Estonia ,48.15853320000001,16.345111499999998,8.5
 Estonia ,48.1629737,16.340402400000002,9.2
 Estonia ,48.179083500000004,16.4116997,9.6
 Estonia ,48.1791893,16.3625367,5.8
 Estonia ,48.1824271,16.3808291,9.175
 Estonia ,48.182964500000004,16.377670900000002,10.0
 Estonia ,48.185431200000004,16.404884,9.6
 Estonia ,48.1866506,16.3023375,10.0
 Estonia ,48.1868107,16.3440157,9.333333333333334
 Estonia ,48.187725799999996,16.3781454,6.65
 Estonia ,48.191339,16.316587300000002,9.4
 Estonia ,48.191373,16.4082294,7.5
 Estonia ,48.191540100000005,16.3546263,8.68
 Estonia ,48.192379100000004,16.399451199999998,9.6
 Estonia ,48.19255820000001,16.3576071,9.033333333333333
 Estonia ,48.1935235,16.3669145,8.58
 Estonia ,48.194190500000005,16.3462578,6.7
 Estonia ,48.194529700000004,16.340327,7.925000000000001
 Estonia ,48.1945774,16.346356,10.0
 Estonia ,48.1949694,16.3692624,8.35
 Estonia ,48.19504439999999,16.3844751,9.866666666666667
 Estonia ,48.1953229,16.367288199999997,9.333333333333334
 Estonia ,48.196587799999996,16.3413729,7.8
 Estonia ,48.1966396,16.3863822,8.75
 Estonia ,48.197951399999994,16.336318,8.3
 Estonia ,48.1995177,16.3388225,6.3
 Estonia ,48.1996129,16.3773546,9.299999999999999
 Estonia ,48.200561,16.364706299999998,6.3
 Estonia ,48.200600099999996,16.3386333,7.5
 Estonia ,48.200895700000004,16.3592496,9.2
 Estonia ,48.2012505,16.3731255,9.6
 Estonia ,48.2017277,16.375463,6.65
 Estonia ,48.202110499999996,16.3720841,10.0
 Estonia ,48.2022415,16.374933600000002,6.25
 Estonia ,48.202729600000005,16.3661211,8.0
 Estonia ,48.2031622,16.3561999,8.55
 Estonia ,48.2035677,16.356445,10.0
 Estonia ,48.2037451,16.3356767,5.8
 Estonia ,48.2038793,16.369808600000002,10.0
 Estonia ,48.2040859,16.3725046,9.6
 Estonia ,48.204183,16.3726664,8.6
 Estonia ,48.204465500000005,16.3702399,8.15
 Estonia ,48.2048494,16.343618,7.9
 Estonia ,48.205633299999995,16.377861499999998,9.2
 Estonia ,48.206210299999995,16.3710387,9.68
 Estonia ,48.2064745,16.3546297,10.0
 Estonia ,48.2075294,16.3525967,8.8
 Estonia ,48.2082215,16.3751842,9.2
 Estonia ,48.2082256,16.368412300000003,7.9
 Estonia ,48.208351799999996,16.354532,10.0
 Estonia ,48.2085627,16.3541687,8.325
 Estonia ,48.2097026,16.3703902,7.9
 Estonia ,48.2101211,16.3655537,7.5
 Estonia ,48.2102677,16.3741269,8.8
 Estonia ,48.210735799999995,16.382147,10.0
 Estonia ,48.21140870000001,16.374646900000002,9.2
 Estonia ,48.21145670000001,16.373867699999998,7.9
 Estonia ,48.212177200000006,16.3680771,7.949999999999999
 Estonia ,48.212857,16.37986,7.5
 Estonia ,48.2133054,16.3567884,10.0
 Estonia ,48.2134246,16.3831309,10.0
 Estonia ,48.213809600000005,16.3714293,7.1
 Estonia ,48.2140659,16.4217627,8.75
 Estonia ,48.21466229999999,16.3627994,9.175
 Estonia ,48.2149414,16.3365285,8.633333333333335
 Estonia ,48.215523600000004,16.3646858,5.4
 Estonia ,48.2163343,16.359553599999998,9.466666666666667
 Estonia ,48.21783320000001,16.3821636,10.0
 Estonia ,48.2195864,16.3255339,6.5
 Estonia ,48.219942700000004,16.3598984,9.399999999999999
 Estonia ,48.2273013,16.4001791,7.1
 Estonia ,48.231911,16.4129493,9.8
 Estonia ,48.2340799,16.421009299999998,7.9
 Estonia ,48.2353789,16.4219737,7.1
 Estonia ,48.251195,16.2989165,8.3
 Estonia ,48.8303023,2.2842872000000005,3.8
 Estonia ,48.8330649,2.2879617000000003,6.3
 Estonia ,48.8363819,2.2897792999999997,8.3
 Estonia ,48.8460269,2.2788281,7.1
 Estonia ,48.8481917,2.3490316000000004,9.2
 Estonia ,48.8487675,2.3410376,10.0
 Estonia ,48.8488044,2.3469889,10.0
 Estonia ,48.8489839,2.348383,9.6
 Estonia ,48.849146999999995,2.3471935,10.0
 Estonia ,48.8494851,2.2955063,9.6
 Estonia ,48.84968189999999,2.3402806000000003,9.6
 Estonia ,48.8503276,2.2982022,9.299999999999999
 Estonia ,48.8503901,2.3422527,9.0
 Estonia ,48.8516148,2.3381293,10.0
 Estonia ,48.8518584,2.3447798,9.15
 Estonia ,48.8519215,2.3839992999999997,10.0
 Estonia ,48.852037700000004,2.3557092,10.0
 Estonia ,48.852421500000005,2.3743832,10.0
 Estonia ,48.85386079999999,2.3429487,9.2
 Estonia ,48.8547869,2.3084819,2.5
 Estonia ,48.8548641,2.2923181,10.0
 Estonia ,48.855263,2.3305901,9.2
 Estonia ,48.8553117,2.3254627999999995,8.8
 Estonia ,48.8555664,2.2926243,8.55
 Estonia ,48.8570275,2.3170282,10.0
 Estonia ,48.8592264,2.340996,9.2
 Estonia ,48.8603599,2.3230777999999996,9.2
 Estonia ,48.861937299999994,2.3040298,7.1
 Estonia ,48.8622723,2.3495707,9.8
 Estonia ,48.863082899999995,2.3378592,9.6
 Estonia ,48.8642689,2.3308179,7.3
 Estonia ,48.864462700000004,2.3318472999999997,7.9
 Estonia ,48.8645647,2.2821827,8.3
 Estonia ,48.86552929999999,2.3360102000000005,10.0
 Estonia ,48.8675674,2.3539896000000002,7.699999999999999
 Estonia ,48.868416499999995,2.336869,8.8
 Estonia ,48.868424299999994,2.3036244,8.8
 Estonia ,48.8684776,2.3298238,7.9
 Estonia ,48.8686931,2.325211,9.2
 Estonia ,48.868742499999996,2.3541761,9.5
 Estonia ,48.8690596,2.2971077999999996,10.0
 Estonia ,48.8691399,2.2981024,9.6
 Estonia ,48.8691409,2.3031502999999995,8.8
 Estonia ,48.8691984,2.2979052,9.2
 Estonia ,48.8693409,2.3310263,9.6
 Estonia ,48.8694768,2.3515064999999997,7.9
 Estonia ,48.869617299999994,2.3346428,9.6
 Estonia ,48.870124700000005,2.311141,3.3
 Estonia ,48.870437100000004,2.329236,7.5
 Estonia ,48.870994,2.3235329,8.8
 Estonia ,48.8715469,2.3439622000000004,7.5
 Estonia ,48.8719212,2.2971404,7.5
 Estonia ,48.8720593,2.3236802000000005,8.95
 Estonia ,48.872288399999995,2.3090359,8.8
 Estonia ,48.87319960000001,2.3425446,9.6
 Estonia ,48.8732068,2.3239015,9.2
 Estonia ,48.8735736,2.3359650000000003,10.0
 Estonia ,48.875437100000006,2.3434586,9.6
 Estonia ,48.8768854,2.3270623,7.5
 Estonia ,48.8797331,2.3206002999999997,9.6
 Estonia ,48.8803479,2.2858242000000004,10.0
 Estonia ,48.8816306,2.2992146,7.9
 Estonia ,48.881906799999996,2.3410005000000003,7.5
 Estonia ,48.8836255,2.3340537999999995,10.0
 Estonia ,48.88366,2.3313845,9.6
 Estonia ,48.8848583,2.2997023,8.8
 Estonia ,48.88646729999999,2.2948911,5.8
 Estonia ,48.8869128,2.3004034,9.6
 Estonia ,48.8920485,2.3023791,8.8
 Estonia ,48.8969854,2.3852745,7.5
 Estonia ,51.475172,-0.1870629,7.1
 Estonia ,51.4801631,-0.0097201,8.8
 Estonia ,51.4815995,-0.1481053,7.5
 Estonia ,51.4907493,-0.19346270000000002,7.5
 Estonia ,51.4915712,-0.1963192,2.5
 Estonia ,51.4916677,-0.1947475,7.1
 Estonia ,51.4924184,-0.27847009999999994,6.65
 Estonia ,51.4925138,-0.17879170000000003,8.3
 Estonia ,51.4925478,-0.1780611,8.8
 Estonia ,51.492814700000004,-0.1841753,5.0
 Estonia ,51.493235600000006,-0.1269082,5.8
 Estonia ,51.493508299999995,-0.1834346,8.350000000000001
 Estonia ,51.4937409,-0.244896,9.6
 Estonia ,51.4938468,-0.19175820000000002,9.2
 Estonia ,51.4942305,-0.1851141,8.55
 Estonia ,51.4942539,-0.1414756,8.857142857142858
 Estonia ,51.49430770000001,-0.1755579,9.2
 Estonia ,51.494431899999995,-0.1363756,8.75
 Estonia ,51.4945144,-0.1866172,9.6
 Estonia ,51.49455220000001,-0.1861213,8.55
 Estonia ,51.494775399999995,-0.177789,8.3
 Estonia ,51.4948416,-0.1772056,4.2
 Estonia ,51.4948507,-0.1945544,7.1
 Estonia ,51.4950098,-0.1906195,6.9
 Estonia ,51.495179,-0.183827,8.3
 Estonia ,51.4953691,-0.18189660000000002,8.466666666666667
 Estonia ,51.496739899999994,-0.2064723,7.1
 Estonia ,51.4982412,-0.11347149999999999,7.1
 Estonia ,51.4986732,-0.13768670000000002,10.0
 Estonia ,51.498881700000005,-0.10628879999999999,4.2
 Estonia ,51.4992789,-0.20907329999999996,7.233333333333333
 Estonia ,51.499981,-0.19287910000000003,8.3
 Estonia ,51.5009609,-0.1165913,8.928571428571429
 Estonia ,51.5011704,-0.0232607,8.3
 Estonia ,51.5016102,-0.11915450000000001,8.350000000000001
 Estonia ,51.5019097,-0.0232208,7.366666666666667
 Estonia ,51.5020425,-0.18665410000000002,10.0
 Estonia ,51.503863200000005,-0.1504132,6.3
 Estonia ,51.5045326,-0.2191174,9.8
 Estonia ,51.504715999999995,-0.1475618,7.5
 Estonia ,51.5056956,-0.101525,9.2
 Estonia ,51.5060237,-0.151078,8.8
 Estonia ,51.5064534,-0.14561459999999998,6.7
 Estonia ,51.506699100000006,-0.0280208,9.6
 Estonia ,51.507377000000005,0.038657,9.6
 Estonia ,51.507745899999996,-0.1378733,9.2
 Estonia ,51.508236,-0.12619629999999998,10.0
 Estonia ,51.5083537,0.0198855,10.0
 Estonia ,51.509133,-0.130189,9.2
 Estonia ,51.5100362,-0.190657,7.9
 Estonia ,51.510237,-0.0764428,10.0
 Estonia ,51.5108412,-0.0780581,9.299999999999999
 Estonia ,51.5109945,-0.18634170000000003,8.95
 Estonia ,51.5110993,-0.1208673,7.8
 Estonia ,51.511550899999996,-0.0714919,9.2
 Estonia ,51.5119446,-0.17993900000000002,7.7250000000000005
 Estonia ,51.51199329999999,-0.17827939999999998,8.75
 Estonia ,51.51219570000001,-0.1318384,7.9
 Estonia ,51.5123968,-0.186124,10.0
 Estonia ,51.512449600000004,-0.1795215,6.05
 Estonia ,51.512465500000005,-0.182274,5.8
 Estonia ,51.512648799999994,-0.1803795,9.2
 Estonia ,51.5127453,-0.1926437,6.966666666666666
 Estonia ,51.5127625,-0.09971569999999999,5.4
 Estonia ,51.5127964,-0.0847973,9.5
 Estonia ,51.5129736,-0.1837431,8.8
 Estonia ,51.51320689999999,-0.18078160000000001,10.0
 Estonia ,51.5135555,-0.180002,9.6
 Estonia ,51.5137335,-0.10875119999999999,9.6
 Estonia ,51.5139315,-0.12198930000000001,7.5
 Estonia ,51.513969200000005,-0.18282020000000002,9.2
 Estonia ,51.5140329,-0.13206510000000002,10.0
 Estonia ,51.514218400000004,-0.18090320000000001,7.5
 Estonia ,51.51440039999999,-0.1565506,9.8
 Estonia ,51.514573,-0.15666,9.2
 Estonia ,51.5147071,-0.15782910000000003,6.3
 Estonia ,51.514839,-0.1586656,10.0
 Estonia ,51.514879,-0.1606501,7.050000000000001
 Estonia ,51.51505220000001,-0.15923900000000002,8.8
 Estonia ,51.5151247,-0.1600656,5.4
 Estonia ,51.5154006,-0.05723640000000001,9.2
 Estonia ,51.515632000000004,-0.17573699999999998,9.2
 Estonia ,51.515755,-0.1603335,8.8
 Estonia ,51.516098799999995,-0.1181749,9.2
 Estonia ,51.5161286,-0.06244580000000001,7.1
 Estonia ,51.5163841,-0.16357639999999998,8.8
 Estonia ,51.5166755,-0.0697897,9.6
 Estonia ,51.5166887,-0.1706147,8.425
 Estonia ,51.5167472,-0.135965,7.5
 Estonia ,51.516843,-0.14955739999999998,9.6
 Estonia ,51.5172398,-0.12203239999999999,9.2
 Estonia ,51.5172825,-0.0812451,9.6
 Estonia ,51.5173303,-0.11809660000000001,9.399999999999999
 Estonia ,51.517839,-0.1424476,6.3
 Estonia ,51.5179386,-0.1529794,8.8
 Estonia ,51.5179725,-0.12804949999999998,10.0
 Estonia ,51.518680100000005,-0.1354055,5.4
 Estonia ,51.519568799999995,-0.170521,6.7
 Estonia ,51.5195857,-0.1584803,9.15
 Estonia ,51.520171000000005,-0.10246300000000001,7.5
 Estonia ,51.520378,-0.1303414,7.5
 Estonia ,51.5205441,-0.1308091,8.3
 Estonia ,51.5207945,-0.1310845,5.85
 Estonia ,51.520943,-0.10045810000000001,10.0
 Estonia ,51.521759,-0.1425381,10.0
 Estonia ,51.524124799999996,-0.1258066,7.9
 Estonia ,51.5241373,-0.07869830000000001,10.0
 Estonia ,51.5241386,-0.1380807,8.25
 Estonia ,51.524328600000004,-0.18466229999999997,8.8
 Estonia ,51.5255136,-0.082927,10.0
 Estonia ,51.525535,-0.1180354,8.75
 Estonia ,51.5263854,-0.11360419999999999,7.1
 Estonia ,51.52653529999999,-0.1361682,8.3
 Estonia ,51.5278465,-0.0889473,7.9
 Estonia ,51.531979,-0.061598,7.5
 Estonia ,51.5322508,-0.1095714,9.6
 Estonia ,51.5366053,-0.19198320000000002,6.449999999999999
 Estonia ,51.5373904,-0.0023366999999999997,9.6
 Estonia ,51.5576962,-0.2835263,4.6
 Estonia ,52.2924567,4.9444338,5.8
 Estonia ,52.310118200000005,4.9472917999999995,9.399999999999999
 Estonia ,52.314371,4.938806400000001,8.8
 Estonia ,52.3154533,4.996299700000001,5.0
 Estonia ,52.3312406,4.877446599999999,9.6
 Estonia ,52.333803,4.8884707999999994,9.4
 Estonia ,52.335182,4.9138687999999995,7.95
 Estonia ,52.3357326,4.8743947,10.0
 Estonia ,52.3375677,4.8178171999999995,9.2
 Estonia ,52.341789399999996,4.824952,8.95
 Estonia ,52.3451511,4.925237200000001,9.15
 Estonia ,52.346644899999994,4.8310984,7.933333333333333
 Estonia ,52.351113700000006,4.8411629000000005,7.1
 Estonia ,52.351144700000006,4.8740764,5.966666666666666
 Estonia ,52.354265500000004,4.8664365,9.2
 Estonia ,52.354664899999996,4.9131640999999995,8.75
 Estonia ,52.3583821,4.8988777,9.4
 Estonia ,52.359146700000004,4.926360099999999,7.5
 Estonia ,52.361757700000005,4.8780052000000005,7.5
 Estonia ,52.3625662,4.8779224999999995,8.3
 Estonia ,52.3630682,4.879445099999999,6.7
 Estonia ,52.363889,4.881302,8.8
 Estonia ,52.364971000000004,4.883982700000001,9.8
 Estonia ,52.36513,4.8729422,8.55
 Estonia ,52.3663727,4.893050499999999,7.533333333333334
 Estonia ,52.3664077,4.896909099999999,8.149999999999999
 Estonia ,52.367756799999995,4.868217400000001,8.8
 Estonia ,52.3681919,4.8957609,9.0
 Estonia ,52.3702469,4.8966743,8.8
 Estonia ,52.370261299999996,4.9032489,10.0
 Estonia ,52.3705447,4.888643900000001,4.2
 Estonia ,52.3711037,4.893678700000001,9.6
 Estonia ,52.3714428,4.9346331,4.2
 Estonia ,52.371866499999996,4.8873794,10.0
 Estonia ,52.3727067,4.894365799999999,8.55
 Estonia ,52.372787100000004,4.8900059,9.2
 Estonia ,52.3735266,4.8933041,9.6
 Estonia ,52.374142600000006,4.8907741,4.2
 Estonia ,52.3764175,4.900220099999999,10.0
 Estonia ,52.376752,4.904618,10.0
 Estonia ,52.377278000000004,4.897818,6.5
 Estonia ,52.377743,4.897057,9.8
 Estonia ,52.3781016,4.9142508000000005,7.9
 Estonia ,52.379365899999996,4.8457179,8.8
 Estonia ,52.384605900000004,4.894186599999999,9.466666666666667
 Estonia ,52.385601,4.8470597,9.2
 Estonia ,52.387288399999996,4.8349748,8.55
 Ethiopia ,41.374787299999994,2.1611846000000003,8.3
 Ethiopia ,41.3777977,2.1135971000000002,7.9
 Ethiopia ,41.3935179,2.1639812999999997,2.5
 Ethiopia ,41.3969273,2.1922669999999997,6.3
 Ethiopia ,41.4072812,2.1443116,6.3
 Ethiopia ,45.4606597,9.1810947,7.5
 Ethiopia ,45.477090600000004,9.2054208,9.6
 Ethiopia ,45.4776167,9.2016244,9.6
 Ethiopia ,45.4779041,9.2094965,8.8
 Ethiopia ,45.4845143,9.205753199999998,8.3
 Ethiopia ,45.5257221,9.215003300000001,8.3
 Ethiopia ,48.197951399999994,16.336318,7.9
 Ethiopia ,48.215266299999996,16.376103,7.5
 Ethiopia ,48.8528364,2.3440803,7.1
 Ethiopia ,48.8607299,2.3465326,10.0
 Ethiopia ,48.8686931,2.325211,9.6
 Ethiopia ,48.8732706,2.3450746,9.6
 Ethiopia ,48.8758981,2.3590504,10.0
 Ethiopia ,48.888539,2.3498459,9.2
 Ethiopia ,51.475172,-0.1870629,7.1
 Ethiopia ,51.4919588,-0.2200956,9.6
 Ethiopia ,51.4942305,-0.1851141,5.0
 Ethiopia ,51.508236,-0.12619629999999998,9.6
 Ethiopia ,51.5162883,-0.1721078,8.8
 Ethiopia ,51.516843,-0.14955739999999998,5.8
 Ethiopia ,51.517839,-0.1424476,7.9
 Ethiopia ,51.531979,-0.061598,9.6
 Ethiopia ,52.3657281,4.8972883000000005,7.9
 Ethiopia ,52.3727067,4.894365799999999,9.6
 Ethiopia ,52.385601,4.8470597,9.2
 Falkland Islands Malvinas ,51.4982412,-0.11347149999999999,8.8
 Falkland Islands Malvinas ,51.5039399,-0.2244232,9.6
 Falkland Islands Malvinas ,51.5051507,-0.10047239999999999,9.2
 Falkland Islands Malvinas ,51.5110993,-0.1208673,9.6
 Falkland Islands Malvinas ,51.51219570000001,-0.1318384,9.2
 Falkland Islands Malvinas ,51.515289200000005,-0.160898,5.8
 Faroe Islands ,41.393559100000004,2.1993915,6.7
 Faroe Islands ,41.3969273,2.1922669999999997,8.55
 Faroe Islands ,48.177623600000004,16.324358800000002,5.8
 Faroe Islands ,48.8493082,2.2743626,6.3
 Faroe Islands ,51.4940285,-0.19104970000000002,7.1
 Faroe Islands ,51.494690500000004,-0.19101970000000001,8.8
 Faroe Islands ,51.496739899999994,-0.2064723,7.1
 Faroe Islands ,51.5120219,-0.1762414,7.5
 Faroe Islands ,51.5135555,-0.180002,8.149999999999999
 Faroe Islands ,51.5207945,-0.1310845,8.3
 Faroe Islands ,51.5218066,-0.0856081,9.6
 Faroe Islands ,52.377743,4.897057,9.8
 Faroe Islands ,52.387288399999996,4.8349748,7.5
 Fiji ,41.3858891,2.1681652000000002,7.9
 Fiji ,45.4852549,9.206950099999998,9.2
 Fiji ,45.511520000000004,9.124130599999999,7.1
 Fiji ,48.2047761,16.3512515,8.8
 Fiji ,48.8548641,2.2923181,7.1
 Fiji ,48.8711365,2.3050482000000003,9.2
 Fiji ,51.4958184,-0.1813958,9.2
 Fiji ,51.5014001,-0.11600919999999999,2.5
 Fiji ,51.5104624,-0.0795502,8.8
 Fiji ,51.515632000000004,-0.17573699999999998,7.5
 Fiji ,52.357655,4.844576,9.2
 Fiji ,52.364971000000004,4.883982700000001,10.0
 Finland ,41.328375799999996,2.1129637999999997,7.075
 Finland ,41.371308,2.181698,9.466666666666667
 Finland ,41.3727844,2.1721133999999997,9.6
 Finland ,41.373246200000004,2.1474351,9.0
 Finland ,41.375029299999994,2.1491172,8.575
 Finland ,41.375237,2.1684058,7.9
 Finland ,41.375989600000004,2.167148,5.4
 Finland ,41.3766732,2.1524478,9.6
 Finland ,41.3777977,2.1135971000000002,6.65
 Finland ,41.3780229,2.1730782000000004,7.9
 Finland ,41.3780983,2.1762005,10.0
 Finland ,41.378751,2.17873,9.733333333333333
 Finland ,41.379012599999996,2.1696339,8.1
 Finland ,41.379129999999996,2.1561186,10.0
 Finland ,41.379205299999995,2.1427989,7.483333333333332
 Finland ,41.37955720000001,2.1425457000000003,7.9
 Finland ,41.3798658,2.1805271,8.8
 Finland ,41.3798964,2.1412432999999997,8.45
 Finland ,41.379920899999995,2.1728181,9.2
 Finland ,41.3799929,2.1748256,9.6
 Finland ,41.3801815,2.180688,9.6
 Finland ,41.380246899999996,2.1541148999999997,9.6
 Finland ,41.3810421,2.1814294,8.933333333333334
 Finland ,41.3812223,2.1739622000000005,8.43
 Finland ,41.3815625,2.1838458,8.75
 Finland ,41.3822909,2.1807447,8.3
 Finland ,41.383011700000004,2.1700699,7.5
 Finland ,41.38305820000001,2.1778267000000002,4.6
 Finland ,41.383241399999996,2.1685298,9.8
 Finland ,41.383354100000005,2.1794038,8.55
 Finland ,41.38346729999999,2.1712016,9.6
 Finland ,41.3835246,2.1096141,7.9
 Finland ,41.3835584,2.178311,9.2
 Finland ,41.3841429,2.1616896,8.0
 Finland ,41.38426079999999,2.1609471,7.9
 Finland ,41.3842838,2.1707092,7.366666666666667
 Finland ,41.3843222,2.1712892999999998,6.7
 Finland ,41.384663700000004,2.1740902,9.6
 Finland ,41.3846844,2.1791065,8.3
 Finland ,41.384828999999996,2.1751277,6.3
 Finland ,41.38496129999999,2.1756666,7.9
 Finland ,41.3856387,2.1668274,7.9
 Finland ,41.385816999999996,2.1256789,7.550000000000001
 Finland ,41.3858891,2.1681652000000002,7.4
 Finland ,41.3860521,2.176157,9.2
 Finland ,41.386136,2.1682914,8.450000000000001
 Finland ,41.3865289,2.1682919,7.7250000000000005
 Finland ,41.3865424,2.1969665000000003,9.6
 Finland ,41.386622700000004,2.1840722,9.6
 Finland ,41.386956500000004,2.1665338,9.033333333333333
 Finland ,41.3870479,2.1743360000000003,8.45
 Finland ,41.38734779999999,2.1603987,8.6
 Finland ,41.3875467,2.1673975,8.875
 Finland ,41.38793,2.1568061000000003,8.6
 Finland ,41.388024,2.1731556,10.0
 Finland ,41.3880549,2.1599602000000004,10.0
 Finland ,41.3885274,2.1360471000000003,9.2
 Finland ,41.3885658,2.1712991,9.15
 Finland ,41.3888014,2.1653738,9.2
 Finland ,41.3891168,2.1671986,8.84
 Finland ,41.389212799999996,2.1726015,9.0
 Finland ,41.3894654,2.1662651000000004,10.0
 Finland ,41.389523700000005,2.1490307,8.3
 Finland ,41.389691600000006,2.1798661,9.4
 Finland ,41.390516600000005,2.1725642999999994,8.3
 Finland ,41.3907208,2.1660732000000005,7.5
 Finland ,41.3907821,2.1717426,9.2
 Finland ,41.390848600000005,2.1680745,9.6
 Finland ,41.390981599999996,2.1714938,7.633333333333333
 Finland ,41.391062100000006,2.1593373,8.3
 Finland ,41.391362,2.1700953,10.0
 Finland ,41.3918805,2.1660362999999996,9.6
 Finland ,41.3919114,2.1765437999999997,9.6
 Finland ,41.392018,2.157066,8.325
 Finland ,41.392095,2.158493,9.15
 Finland ,41.392344,2.1729157000000003,8.3
 Finland ,41.3927101,2.1722139,7.5
 Finland ,41.392936600000006,2.1653954,9.175
 Finland ,41.3930168,2.1646148,9.466666666666667
 Finland ,41.393227,2.1927427,6.175000000000001
 Finland ,41.3933943,2.1461315,7.9
 Finland ,41.393559100000004,2.1993915,7.42
 Finland ,41.3935967,2.1742717999999996,6.050000000000001
 Finland ,41.393599,2.1684151000000003,9.200000000000001
 Finland ,41.3936071,2.1504611000000002,10.0
 Finland ,41.393863200000006,2.1568039,9.2
 Finland ,41.3941625,2.1597836,8.3
 Finland ,41.394402899999996,2.150194,7.5
 Finland ,41.39445739999999,2.1564353,8.8
 Finland ,41.3944848,2.1651078,9.2
 Finland ,41.3946775,2.1626380000000003,7.949999999999999
 Finland ,41.39595870000001,2.2008981,8.3
 Finland ,41.3961021,2.1794688,8.35
 Finland ,41.3961294,2.1551626,7.666666666666667
 Finland ,41.3962658,2.1662152999999997,9.2
 Finland ,41.3969273,2.1922669999999997,7.0
 Finland ,41.3971434,2.1921947,8.683333333333335
 Finland ,41.39762329999999,2.188975,8.75
 Finland ,41.3982129,2.1494179,8.8
 Finland ,41.3986093,2.1625037,8.8
 Finland ,41.398932200000004,2.2024182999999997,7.959999999999999
 Finland ,41.3999934,2.1452467,8.8
 Finland ,41.4014399,2.2100744999999997,7.949999999999999
 Finland ,41.4017465,2.1477365,8.55
 Finland ,41.402362100000005,2.2119049,9.3
 Finland ,41.4036219,2.1902807999999996,7.5
 Finland ,41.4037972,2.213767,7.5
 Finland ,41.4038774,2.1911894,8.35
 Finland ,41.404738200000004,2.1727127,7.5
 Finland ,41.4047934,2.1288527000000004,7.1
 Finland ,41.405232399999996,2.2117289,6.25
 Finland ,41.4072812,2.1443116,6.42
 Finland ,41.4082054,2.2124626,8.200000000000001
 Finland ,41.4084334,2.2178205,7.300000000000001
 Finland ,41.4101306,2.2188047,7.1
 Finland ,41.410193400000004,2.1695574,6.3
 Finland ,41.4109715,2.2186535,8.566666666666668
 Finland ,41.4110056,2.1866008999999997,6.071428571428571
 Finland ,41.4111652,2.2192012,7.866666666666666
 Finland ,41.4114188,2.2117560000000003,7.7
 Finland ,41.4226648,2.1464261000000002,8.76
 Finland ,41.425333200000004,2.1211027999999996,7.1
 Finland ,41.4337561,2.147327,9.15
 Finland ,45.4405621,9.1921165,9.2
 Finland ,45.4436132,9.1161094,3.0
 Finland ,45.443791,9.152947,7.5
 Finland ,45.4481878,9.2570459,7.333333333333333
 Finland ,45.4501306,9.1696481,8.95
 Finland ,45.4510425,9.1606536,8.8
 Finland ,45.4521067,9.1758135,9.6
 Finland ,45.452487899999994,9.1669784,9.866666666666667
 Finland ,45.453152,9.179172,9.5
 Finland ,45.4572218,9.1937008,7.5
 Finland ,45.457465500000005,9.1919138,7.949999999999999
 Finland ,45.4580137,9.1913676,6.3
 Finland ,45.4580781,9.1924205,4.6
 Finland ,45.459485,9.179511,10.0
 Finland ,45.4606597,9.1810947,7.9
 Finland ,45.4608547,9.1886179,8.35
 Finland ,45.4608604,9.189021499999999,6.7
 Finland ,45.4611287,9.1542675,10.0
 Finland ,45.461177,9.191047,7.666666666666667
 Finland ,45.4622972,9.1814695,5.4
 Finland ,45.4630441,9.183607,10.0
 Finland ,45.4630685,9.1979367,8.633333333333333
